"agno"|"grado"|"rbd"|"dvrbd"|"nom_rbd"|"cod_reg_rbd"|"nom_reg_rbd"|"cod_pro_rbd"|"nom_pro_rbd"|"cod_com_rbd"|"nom_com_rbd"|"cod_deprov_rbd"|"nom_deprov_rbd"|"cod_depe1"|"cod_depe2"|"cod_grupo"|"cod_rural_rbd"|"nalu_lect8b_rbd"|"nalu_mate8b_rbd"|"nalu_soc8b_rbd"|"prom_lect8b_rbd"|"prom_mate8b_rbd"|"prom_soc8b_rbd"|"dif_lect8b_rbd"|"dif_mate8b_rbd"|"dif_soc8b_rbd"|"difgru_lect8b_rbd"|"difgru_mate8b_rbd"|"difgru_soc8b_rbd"|"sigdif_lect8b_rbd"|"sigdif_mate8b_rbd"|"sigdif_soc8b_rbd"|"siggru_lect8b_rbd"|"siggru_mate8b_rbd"|"siggru_soc8b_rbd"|"marca_lect8b_rbd"|"marca_mate8b_rbd"|"marca_soc8b_rbd"|"marcadif_lect8b_rbd"|"marcadif_mate8b_rbd"|"marcadif_soc8b_rbd"|"noaplica"|"fecha_bbdd"|"codigo_bbdd"
2019|8b|2896|7|LICEO AUGUSTO SANTELICES VALENZUELA|7|DEL MAULE|73|CURIC|7303|LICAN|71|Curic|2|1|2|1|41|41|41|245|291|251|-6|16|-6|17|46|15|0|1|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2903|3|COLEGIO DR. MANUEL AVILES INOSTROZA|7|DEL MAULE|73|CURIC|7303|LICAN|71|Curic|2|1|2|2|12|13|13|236|259|238|-7|2|-12|8|14|2|0|0|0|0|1|0|||||||0|20200807|final20200811v2
2019|8b|2908|4|ESCUELA ALEJANDRO ROJAS SIERRA|7|DEL MAULE|73|CURIC|7303|LICAN|71|Curic|2|1|2|2|9|9|9|218|241|239|||-24|-10|-4|3|||0|0|0|0||||1|1||0|20200807|final20200811v2
2019|8b|2909|2|LICEO NUEVO HORIZONTE|7|DEL MAULE|73|CURIC|7309|VICHU|71|Curic|2|1|1|1|20|19|20|237|259|244|22|15|-11|15|25|13|1|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2910|6|ESCUELA ENTRE AGUAS DE LLICO|7|DEL MAULE|73|CURIC|7309|VICHU|71|Curic|2|1|1|2|16|16|16|229|238|241|-31|-24|-14|7|4|10|-1|-1|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|2911|4|ESCUELA LAGO VICHUQUEN|7|DEL MAULE|73|CURIC|7309|VICHU|71|Curic|2|1|2|2|6|6|6|199|240|237|-80|-73||-29|-5|1|-1|-1||-1|0|0||||||1|0|20200807|final20200811v2
2019|8b|2914|9|ESCUELA EMA CORNEJO DE CARDOEN|7|DEL MAULE|73|CURIC|7309|VICHU|71|Curic|2|1|2|2|2|2|2|230|247|232||||||||||||||||1|1|1|0|20200807|final20200811v2
2019|8b|2917|3|ESCUELA RAUCO|7|DEL MAULE|73|CURIC|7305|RAUCO|71|Curic|2|1|2|1|40|41|41|226|245|239|6|18|7|-2|0|3|0|1|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|2918|1|ESCUELA LOS ALMENDROS|7|DEL MAULE|73|CURIC|7305|RAUCO|71|Curic|2|1|1|2|10|10|10|232|257|245|-26|-26|-58|10|23|14|-1|-1|-1|0|1|0|||||||0|20200807|final20200811v2
2019|8b|2920|3|ESCUELA LUIS LEYTON RUBIO|7|DEL MAULE|73|CURIC|7305|RAUCO|71|Curic|2|1|1|2|17|15|17|253|249|264|2|-1|10|31|15|33|0|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2927|0|ESCUELA EL PLUMERO|7|DEL MAULE|73|CURIC|7305|RAUCO|71|Curic|2|1|2|2|27|26|27|254|265|252|-14|-29|9|26|20|16|0|-1|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2930|0|LICEO DE CULTURA Y DIFUSION ARTISTICA|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|3|1|35|38|41|246|247|253|17|22|-12|4|-16|2|1|1|0|0|-1|0|||||||0|20200807|final20200811v2
2019|8b|2935|1|LICEO MARTA DONOSO ESPEJO|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|3|1|41|40|42|260|262|248|10|4|-40|18|-1|-3|0|0|-1|1|0|0|||||||0|20200807|final20200811v2
2019|8b|2940|8|LICEO CARLOS CONDELL|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|2|1|12|12|12|203|234|214|-16|10|-19|-25|-11|-22|0|0|0|-1|0|-1|||||||0|20200807|final20200811v2
2019|8b|2941|6|ESCUELA SARGENTO 2DO DANIEL REBOLLEDO|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|1|1|17|16|18|216|245|258|-10|2|14|-6|11|27|0|0|0|0|1|1|||||||0|20200807|final20200811v2
2019|8b|2942|4|ESCUELA JUAN LUIS SANFUENTES|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|2|1|113|114|123|224|261|245|-15|8|-21|-4|16|9|-1|0|-1|0|1|1|||||||0|20200807|final20200811v2
2019|8b|2943|2|LICEO HECTOR PEREZ BIOTT|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|2|1|8|8|9|167|232|199|-71|7|-25|-61|-13|-37|-1|0|0|-1|0|-1|||||||0|20200807|final20200811v2
2019|8b|2944|0|ESCUELA JOSE M. BALMACEDA Y FERNANDEZ|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|3|1|58|56|58|255|251|254|-2|-10|9|13|-12|3|0|0|0|1|-1|0|||||||0|20200807|final20200811v2
2019|8b|2945|9|ESCUELA PROSPERIDAD|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|1|1|27|27|28|180|211|199|-17|7|-29|-42|-23|-32|-1|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|2946|7|ESCUELA CARLOS SPANO|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|3|1|51|49|54|215|232|225|-4|10|-12|-27|-31|-26|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|2947|5|ESCUELA LAS ARAUCARIAS|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|1|1|3|2|5|202|191|192||||||||||||||||1|1|1|0|20200807|final20200811v2
2019|8b|2948|3|ESCUELA CARLOS SALINAS LAGOS|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|3|1|102|104|106|231|256|245|8|18|-21|-11|-7|-6|0|1|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|2949|1|ESCUELA BASICA|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|3|1|96|96|98|255|273|264|-3|-11|7|13|10|13|0|-1|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2950|5|ESCUELA EL EDEN|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|3|1|30|27|31|230|246|239|-6|-4|-42|-12|-17|-12|0|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|2951|3|ESCUELA LA FLORIDA|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|2|1|16|17|17|234|242|251|11|8|-2|6|-3|15|0|0|0|0|0|1|||||||0|20200807|final20200811v2
2019|8b|2952|1|ESCUELA VILLA LA PAZ|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|1|1|6|7|9|156|231|214|-55|18|9|-66|-3|-17|-1|0|0|-1|0|0|||||||0|20200807|final20200811v2
2019|8b|2955|6|ESCUELA BRILLA EL SOL|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|1|1|11|8|11|232|247|244|6|17|4|10|13|13|0|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|2956|4|ESCUELA AURORA DE CHILE|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|3|1|50|49|51|240|272|260|0|14|-8|-2|9|9|0|1|0|0|1|1|||||||0|20200807|final20200811v2
2019|8b|2957|2|ESCUELA UNO SAN AGUSTIN|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|2|1|48|48|48|201|230|220|-12|-6|-15|-27|-15|-16|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|2958|0|ESCUELA JOSE ABELARDO NUNEZ|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|2|1|46|45|49|214|251|215|-3|16|-15|-14|6|-21|0|1|0|-1|0|-1|||||||0|20200807|final20200811v2
2019|8b|2959|9|LORENZO VAROLI GHERARDI|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|2|1|27|17|28|233|246|257|-7|11|21|5|1|21|0|0|1|0|0|1|||||||0|20200807|final20200811v2
2019|8b|2964|5|ESCUELA LAS AMERICAS|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|2|1|66|70|70|236|274|251|12|14|-22|8|29|15|0|1|-1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2965|3|ESCUELA COOPERATIVA LIRCAY MANUEL YAÑEZ|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|2|1|45|41|45|215|220|219|-2|-24|-34|-13|-25|-17|0|-1|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|2966|1|ESCUELA COSTANERA|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|3|1|17|18|19|203|216|215|3|-13|-15|-39|-47|-36|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|2968|8|ESCUELA ANTUPEHUEN|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|1|1|15|15|15|198|220|216|-8|-18|-11|-24|-14|-15|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|2972|6|ESCUELA ESPERANZA|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|2|1|34|33|34|226|243|252|-11|6|12|-2|-2|16|0|0|0|0|0|1|||||||0|20200807|final20200811v2
2019|8b|2973|4|LICEO ABATE MOLINA|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|3|1|125|126|127|284|295|288|2|-7|-19|42|32|37|0|0|-1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2975|0|ESCUELA HUILQUILEMU|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|1|2|14|14|14|243|258|252|14|10|14|21|24|21|0|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2977|7|ESCUELA VINA PURISIMA|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|1|2|12|13|13|239|226|247|26|-12|29|17|-8|16|1|0|1|1|0|0|||||||0|20200807|final20200811v2
2019|8b|2978|5|ESCUELA SAN MIGUEL|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|2|2|28|31|32|215|216|227|-26|-27|2|-13|-29|-9|-1|-1|0|-1|-1|0|||||||0|20200807|final20200811v2
2019|8b|2979|3|ESCUELA EL SAUCE|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|1|2|25|26|26|227|253|235|-17|6|-18|5|19|4|-1|0|0|0|1|0|||||||0|20200807|final20200811v2
2019|8b|2980|7|ESCUELA SANTA MARTA|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|1|2|5|5|5|236|234|224||||||||||||||||1|1|1|0|20200807|final20200811v2
2019|8b|2981|5|ESCUELA PANGUILEMO|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|2|2|16|16|16|249|265|213|35|36|-30|21|20|-23|1|1|-1|1|1|-1|||||||0|20200807|final20200811v2
2019|8b|2983|1|ESCUELA BASICA PUERTAS NEGRAS|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|2|2|8|8|8|217|219|209||||-11|-26|-27||||0|-1|-1||||1|1|1|0|20200807|final20200811v2
2019|8b|2986|6|ESCUELA EL ORIENTE|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|2|2|10|10|10|226|237|233|||2|-2|-8|-3|||0|0|0|0||||1|1||0|20200807|final20200811v2
2019|8b|2990|4|ESCUELA PARTICULAR AMOR DE DIOS|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|3|2|2|1|62|62|64|245|261|229|-17|7|-41|17|16|-7|-1|0|-1|1|1|-1|||||||0|20200807|final20200811v2
2019|8b|2991|2|COLEGIO MONSENOR MANUEL LARRAIN|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|3|2|3|1|72|72|72|248|268|269|-19|-6|-25|6|5|18|-1|0|-1|1|0|1|||||||0|20200807|final20200811v2
2019|8b|2992|0|COLEGIO INTEGRADO SAN PIO X SECTOR PTE.|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|3|2|4|1|90|89|92|233|262|245|-27|-35|-36|-23|-21|-21|-1|-1|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|2993|9|COLEGIO MARIA RAQUEL|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|3|2|2|1|33|29|33|230|260|249|-14|10|-13|2|15|13|0|0|0|0|1|1|||||||0|20200807|final20200811v2
2019|8b|2995|5|INSTITUTO ANDRES BELLO|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|3|2|3|1|114|119|122|254|277|270|-3|-22|-22|12|14|19|0|-1|-1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|2997|1|COLEGIO DARIO SALAS|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|3|2|3|1|57|57|57|180|242|214|-48|-6|-39|-62|-21|-37|-1|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|2999|8|COLEGIO CAMILO HENRIQUEZ|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|3|2|2|1|37|38|38|224|262|249|-44|-19|-28|-4|17|13|-1|-1|-1|0|1|1|||||||0|20200807|final20200811v2
2019|8b|3002|3|COLEGIO MARIA MAZZARELLO|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|3|2|3|1|38|38|38|248|267|262|5|13|-17|6|4|11|0|0|-1|0|0|1|||||||0|20200807|final20200811v2
2019|8b|3003|1|COLEGIO PIAGET|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|3|2|1|1|6|7|9|231|211|203|||-20|9|-23|-28|||0|0|-1|-1||||3|3||0|20200807|final20200811v2
2019|8b|3005|8|LICEO SANTA TERESITA|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|3|2|3|1|43|41|43|261|285|265|20|5|-21|19|22|14|1|0|-1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|3006|6|CENTRO EDUCATIVO SALESIANOS TALCA|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|3|2|3|1|88|86|88|228|274|245|-44|-15|-32|-14|11|-6|-1|-1|-1|-1|1|-1|||||||0|20200807|final20200811v2
2019|8b|3008|2|COLEGIO ARTISTICO DEL MAULE|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|3|2|3|1|11|13|13|206|216|234|||17|-36|-47|-17|||0|-1|-1|0||||1|1||0|20200807|final20200811v2
2019|8b|3010|4|COLEGIO SAN FRANCISCO DE ASIS|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|3|2|3|1|16|16|17|233|237|232|13|-24|-19|-9|-26|-19|0|-1|0|0|-1|-1|||||||0|20200807|final20200811v2
2019|8b|3012|0|COLEGIO DE LA SALLE|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|4|3|5|1|66|64|66|284|330|295|2|14|-22|11|22|7|0|1|-1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|3013|9|COLEGIO JUAN IGNACIO MOLINA|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|3|2|3|1|56|57|59|218|243|222||-2|-38|-24|-20|-29||0|-1|-1|-1|-1||||3|||0|20200807|final20200811v2
2019|8b|3014|7|COLEGIO INGLES|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|4|3|5|1|80|83|83|299|338|307|21|18|-5|26|30|19|1|1|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|3015|5|COLEGIO PARTICULAR MONTESSORI|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|4|3|5|1|48|48|48|315|356|330|3|16|1|42|48|42|0|1|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|3016|3|LICEO DE PELARCO|7|DEL MAULE|71|TALCA|7106|PELAR|72|Talca|2|1|1|1|16|15|16|182|219|214|-18|3|-21|-40|-15|-17|0|0|0|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|3017|1|ESCUELA SAN RAFAEL|7|DEL MAULE|71|TALCA|7110|SAN R|72|Talca|2|1|2|1|49|50|52|229|256|244|1|8|7|1|11|8|0|0|0|0|1|1|||||||0|20200807|final20200811v2
2019|8b|3019|8|ESCUELA HERNAN CIUDAD INOSTROZA|7|DEL MAULE|71|TALCA|7106|PELAR|72|Talca|2|1|1|2|22|22|22|194|223|238|-33|-17|-9|-28|-11|7|-1|-1|0|-1|-1|0|||||||0|20200807|final20200811v2
2019|8b|3020|1|ESCUELA ALTO PANGUE|7|DEL MAULE|71|TALCA|7110|SAN R|72|Talca|2|1|2|2|13|12|13|236|228|229|27|-3|-19|8|-17|-7|1|0|0|0|-1|0|||||||0|20200807|final20200811v2
2019|8b|3022|8|ESCUELA PABLO CORREA MONTT|7|DEL MAULE|71|TALCA|7106|PELAR|72|Talca|2|1|1|2|10|10|10|206|243|221|-33|-11|4|-16|9|-10|-1|0|0|-1|0|0|||||||0|20200807|final20200811v2
2019|8b|3023|6|ESCUELA EL MANZANO|7|DEL MAULE|71|TALCA|7106|PELAR|72|Talca|2|1|1|2|12|12|12|239|262|257||||17|28|26||||1|1|1||||1|1|1|0|20200807|final20200811v2
2019|8b|3025|2|ESCUELA PANGUE ARRIBA|7|DEL MAULE|71|TALCA|7110|SAN R|72|Talca|2|1|2|2|15|15|15|215|240|216|-7|2|-32|-13|-5|-20|0|0|-1|-1|0|-1|||||||0|20200807|final20200811v2
2019|8b|3028|7|ESCUELA EL MILAGRO|7|DEL MAULE|71|TALCA|7110|SAN R|72|Talca|2|1|2|2|2|2|2|216|268|240||||||||||||||||1|1|1|0|20200807|final20200811v2
2019|8b|3032|5|ESCUELA PARTICULAR SAN SEBASTIAN|7|DEL MAULE|71|TALCA|7106|PELAR|72|Talca|3|2|2|2|16|17|17|245|266|260|-43|-13|7|17|21|24|-1|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|3033|3|LICEO AGROINDUSTRIAL RIO CLARO|7|DEL MAULE|71|TALCA|7108|RÍO C|72|Talca|2|1|2|1|51|51|51|219|268|228|-7|32|-13|-9|23|-8|0|1|0|-1|1|-1|||||||0|20200807|final20200811v2
2019|8b|3034|1|ESCUELA BASICA JUAN LUIS SANFUENTES AND|7|DEL MAULE|71|TALCA|7108|RÍO C|72|Talca|2|1|2|1|12|13|16|218|208|237|-36|-56|4|-10|-37|1|-1|-1|0|0|-1|0|||||||0|20200807|final20200811v2
2019|8b|3037|6|ESCUELA PORVENIR|7|DEL MAULE|71|TALCA|7108|RÍO C|72|Talca|2|1|1|2|39|39|40|228|256|238|20|26|-4|6|22|7|1|1|0|0|1|0|||||||0|20200807|final20200811v2
2019|8b|3038|4|ESCUELA LA CHISPA|7|DEL MAULE|71|TALCA|7108|RÍO C|72|Talca|2|1|1|2|8|8|8|207|214|213|-4|-26||-15|-20|-18|0|0||0|-1|0||||||1|0|20200807|final20200811v2
2019|8b|3039|2|ESCUELA ODESSA|7|DEL MAULE|71|TALCA|7108|RÍO C|72|Talca|2|1|1|2|33|33|33|224|257|238|-4|4|3|2|23|7|0|0|0|0|1|0|||||||0|20200807|final20200811v2
2019|8b|3045|7|ESCUELA SANTA HERMINIA|7|DEL MAULE|71|TALCA|7108|RÍO C|72|Talca|2|1|1|2|10|10|10|222|243|243|-11|-19|-18|0|9|12|0|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|3056|2|ESCUELA SAN CLEMENTE|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|2|1|2|1|59|60|61|210|223|217|-16|-12|-22|-18|-22|-19|-1|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|3057|0|ESCUELA ARTURO PRAT CHACON|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|2|1|1|1|12|12|12|202|226|223|-1|12|8|-20|-8|-8|0|0|0|-1|0|0|||||||0|20200807|final20200811v2
2019|8b|3058|9|ESCUELA AURORA|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|2|1|2|2|17|17|17|238|267|246|1|13|2|10|22|10|0|0|0|1|1|0|||||||0|20200807|final20200811v2
2019|8b|3059|7|ESCUELA DEIDAMIA PAREDES BELLO|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|2|1|2|2|37|37|37|228|245|250|3|7|-9|0|0|14|0|0|0|0|0|1|||||||0|20200807|final20200811v2
2019|8b|3060|0|ESCUELA RAMADILLAS|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|2|1|2|1|32|32|32|241|255|253|8|7|-19|13|10|17|0|0|-1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|3061|9|ESCUELA PUNTA DE DIAMANTE|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|2|1|1|2|8|8|8|214|237|230||||-8|3|-1||||0|0|0||||1|1|1|0|20200807|final20200811v2
2019|8b|3062|7|ESCUELA PEUMO NEGRO|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|2|1|1|2|6|6|6|247|271|264|14|30|9|25|37|33|0|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|3063|5|ESCUELA CORRALONES|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|2|1|1|2|18|18|20|237|231|226|2|-14|-63|15|-3|-5|0|0|-1|1|0|0|||||||0|20200807|final20200811v2
2019|8b|3065|1|ESCUELA ENRIQUE CORREA GUZMAN|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|2|1|1|2|8|8|8|253|272|282|28|71|57|31|38|51|1|1|1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|3067|8|ESCUELA LEOPOLDO GUARDA GEYNTES|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|2|1|1|2|5|5|5|220|258|240||||||||||||||||1|1|1|0|20200807|final20200811v2
2019|8b|3068|6|ESCUELA BELLA UNION|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|2|1|1|2|6|6|6|252|248|254|||45|30|14|23|||1|1|0|0||||1|1||0|20200807|final20200811v2
2019|8b|3069|4|ESCUELA QUERI|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|2|1|1|2|14|14|14|212|235|226|-30|-10|-8|-10|1|-5|-1|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|3070|8|ESCUELA CHEQUEN DE LA PENA|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|2|1|1|2|15|14|16|225|223|221|15|10|-17|3|-11|-10|0|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|3081|3|ESCUELA BAJO PERQUIN|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|2|1|2|2|16|16|16|221|230|222|-1|7|18|-7|-15|-14|0|0|0|0|-1|-1|||||||0|20200807|final20200811v2
2019|8b|3084|8|ESCUELA LOS ROBLES DE VILCHES CENTRO|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|2|1|2|2|1|1|1||||||||||||||||1|1|1|1|1|1|0|20200807|final20200811v2
2019|8b|3085|6|ESCUELA PASO NEVADO|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|2|1|1|2|5|5|5|230|224|237||||||||||||||||1|1|1|0|20200807|final20200811v2
2019|8b|3086|4|ESCUELA LOS MONTES|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|2|1|1|2|14|14|14|210|226|215|-31|-52|-41|-12|-8|-16|-1|-1|-1|0|0|-1|||||||0|20200807|final20200811v2
2019|8b|3090|2|ESCUELA EL COLORADO|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|2|1|1|2|8|8|8|245|238|239|13|1|9|23|4|8|0|0|0|1|0|0|||||||0|20200807|final20200811v2
2019|8b|3096|1|ESCUELA LOS ALMENDROS|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|2|1|2|2|8|8|8|225|254|227|-26|18|-27|-3|9|-9|0|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|3104|6|ESCUELA LA PLACETA|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|2|1|1|2|3|3|3|258|262|295||||||||||||||||1|1|1|0|20200807|final20200811v2
2019|8b|3107|0|ESCUELA SANTA ELENA|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|2|1|1|2|5|6|6|248|213|263|||||-21||||||0|||||1|1|1|0|20200807|final20200811v2
2019|8b|3108|9|COLEGIO PAULA MONTAL|7|DEL MAULE|71|TALCA|7109|SAN C|72|Talca|3|2|3|1|44|42|44|254|266|260|12|4|-1|12|3|9|0|0|0|1|0|1|||||||0|20200807|final20200811v2
2019|8b|3110|0|COMPLEJO EDUCACIONAL MAULE|7|DEL MAULE|71|TALCA|7105|MAULE|72|Talca|2|1|2|1|41|42|42|222|236|234|-17|2|-28|-6|-9|-2|-1|0|-1|0|-1|0|||||||0|20200807|final20200811v2
2019|8b|3111|9|ESCUELA VILLA CULENAR|7|DEL MAULE|71|TALCA|7101|TALCA|72|Talca|2|1|3|2|58|59|62|232|243|239|25|7|-26|-10|-20|-12|1|0|-1|-1|-1|-1|||||||0|20200807|final20200811v2
2019|8b|3112|7|ESCUELA CALLEJONES|7|DEL MAULE|71|TALCA|7105|MAULE|72|Talca|2|1|1|2|16|15|16|260|249|260|-7|-9|-6|38|15|29|0|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|3113|5|ESCUELA COLIN|7|DEL MAULE|71|TALCA|7105|MAULE|72|Talca|2|1|1|2|22|22|22|218|240|233|13|3|3|-4|6|2|0|0|0|0|0|0|||||||0|20200807|final20200811v2
2019|8b|3114|3|ESCUELA CHACARILLA|7|DEL MAULE|71|TALCA|7105|MAULE|72|Talca|2|1|1|2|13|13|13|241|265|263|7|10|9|19|31|32|0|0|0|1|1|1|||||||0|20200807|final20200811v2
2019|8b|3115|1|ESCUELA RURAL DUAO|7|DEL MAULE|71|TALCA|7105|MAULE|72|Talca|2|1|2|2|8|7|8|246|252|239|24|-7|11|18|7|3|0|0|0|1|0|0|||||||0|20200807|final20200811v2
2019|8b|3117|8|ESCUELA RURAL NUMPAY|7|DEL MAULE|71|TALCA|7105|MAULE|72|Talca|2|1|2|2|9|9|9|248|253|242|11|2|-2|20|8|6|0|0|0|1|0|0|||||||0|20200807|final20200811v2
2019|8b|3118|6|ESCUELA QUINIPEUMO|7|DEL MAULE|71|TALCA|7105|MAULE|72|Talca|2|1|1|2|7|7|7|235|263|232|5|7|29|13|29|1|0|0|0|0|1|0|||||||0|20200807|final20200811v2
2019|8b|3128|3|LICEO SAN IGNACIO|7|DEL MAULE|71|TALCA|7104|EMPED|72|Talca|2|1|2|1|25|27|27|259|273|264|56|32|26|31|28|28|1|1|1|1|1|1|||||||0|20200807|final20200811v2
2019|8b|3130|5|ESCUELA PEDRO ANTONIO TEJOS TEJOS|7|DEL MAULE|71|TALCA|7104|EMPED|72|Talca|2|1|1|2|12|11|12|235|260|249|4|33|25|13|26|18|0|1|0|0|1|1|||||||0|20200807|final20200811v2
