AGNO;RBD;DGV_RBD;NOM_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;ESTADO_ESTAB;MAT_HOM_1;MAT_MUJ_1;MAT_ENS_1;MAT_SI_2;MAT_HOM_2;MAT_MUJ_2;MAT_ENS_2;MAT_HOM_3;MAT_MUJ_3;MAT_ENS_3;MAT_HOM_4;MAT_MUJ_4;MAT_ENS_4;MAT_HOM_5;MAT_MUJ_5;MAT_ENS_5;MAT_HOM_6;MAT_MUJ_6;MAT_ENS_6;MAT_HOM_7;MAT_MUJ_7;MAT_ENS_7;MAT_HOM_8;MAT_MUJ_8;MAT_ENS_8;MAT_HOM_TOT;MAT_MUJ_TOT;MAT_SI_TOT;MAT_TOTAL;CUR_SIM_01;CUR_SIM_02;CUR_SIM_03;CUR_SIM_04;CUR_SIM_05;CUR_SIM_06;CUR_SIM_07;CUR_SIM_08;CUR_SIM_TOT;CUR_COMB_01;CUR_COMB_02;CUR_COMB_TOT
2019;4615;9;ESCUELA BASICA BOCA DEL BIO BIO SUR;2;1;0;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;1;19;31;50;0;209;193;402;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;228;224;0;452;2;16;0;0;0;0;0;0;18;0;0;0
2019;4616;7;ESCUELA BASICA MICHAIHUE;2;1;0;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;1;27;19;46;0;171;159;330;0;0;0;0;0;0;27;34;61;0;0;0;0;0;0;0;0;0;225;212;0;437;3;16;0;0;3;0;0;0;22;0;0;0
2019;4617;5;COLEGIO GALVARINO DE LOMAS COLORADAS;2;1;0;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;1;33;23;56;0;179;105;284;0;0;0;0;0;0;51;67;118;34;20;54;0;0;0;0;0;0;297;215;0;512;2;8;0;0;4;2;0;0;16;0;0;0
2019;4618;3;ESCUELA VALLE NONGUEN;2;1;1;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4619;1;OSCAR CASTRO;2;1;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4620;5;ESCUELA BASICA CARLOS SAENGER BETHMON;2;1;1;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4621;3;ESCUELA BASICA CASERIO CHAIMAVIDA;2;1;1;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4622;1;ESCUELA BASICA FUNDO CHANCO;2;1;1;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;12;10;22;0;55;52;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;67;62;0;129;0;8;0;0;0;0;0;0;8;1;0;1
2019;4625;6;COLEGIO PART. JUAN MACKENNA O REILLY;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4626;4;ESCUELA JOSE MIGUEL CARRERA;3;2;0;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;1;37;34;71;0;313;324;637;9;8;17;0;0;0;0;0;0;60;40;100;0;0;0;0;0;0;419;406;0;825;3;16;1;0;0;4;0;0;24;0;0;0
2019;4627;2;COLEGIO PARTICULAR AURORA DE CHILE;3;2;0;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;1;25;23;48;0;271;256;527;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;296;279;0;575;2;16;0;0;0;0;0;0;18;0;0;0
2019;4628;0;ESCUELA PARTICULAR PRESIDENTE GABRIEL GONZÁLEZ VIDELA;3;2;0;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;1;5;5;10;0;103;84;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;108;89;0;197;2;8;0;0;0;0;0;0;10;0;0;0
2019;4629;9;ESCUELA PARTICULAR PEDRO DE ONA;3;2;0;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;1;32;38;70;0;129;186;315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;161;224;0;385;2;8;0;0;0;0;0;0;10;0;0;0
2019;4630;2;COLEGIO DEL SAGRADO CORAZON;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;0;121;121;0;0;625;625;0;0;0;0;0;0;0;600;600;0;0;0;0;0;0;0;0;0;0;1346;0;1346;4;16;0;0;16;0;0;0;36;0;0;0
2019;4631;0;COLEGIO PARTICULAR ANDRÉS BELLO;3;2;0;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;1;67;66;133;0;501;504;1005;0;0;0;0;0;0;254;259;513;0;0;0;0;0;0;0;0;0;822;829;0;1651;5;26;0;0;14;0;0;0;45;0;0;0
2019;4632;9;LICEO SALESIANO DOMINGO SAVIO;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4633;7;COLEGIO PARTICULAR SANTA INES;3;2;0;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;1;26;16;42;0;114;80;194;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;96;0;236;2;8;0;0;0;0;0;0;10;0;0;0
2019;4634;5;COLEGIO PARTICULAR SANTIAGO BUERAS;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4635;3;COLEGIO LAGUNA REDONDA;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;43;32;75;0;145;129;274;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;188;161;0;349;2;8;0;0;0;0;0;0;10;0;0;0
2019;4636;1;COLEGIO MARCELA PAZ;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;24;28;52;0;178;129;307;0;0;0;0;0;0;86;62;148;0;0;0;0;0;0;0;0;0;288;219;0;507;2;8;0;0;4;0;0;0;14;0;0;0
2019;4638;8;UNIDAD DE INTEGRACIÓN DEL LIMITADO VISUAL;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;0;0;0;0;0;0;0;0;0;0;19;17;36;0;0;0;0;0;0;0;0;0;0;0;0;19;17;0;36;0;0;0;7;0;0;0;0;7;0;0;0
2019;4639;6;ESCUELA PARTICULAR SANTA EMILIA;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;0;0;0;0;69;32;101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69;32;0;101;0;6;0;0;0;0;0;0;6;0;0;0
2019;4641;8;COLEGIO PARTICULAR ALBORADA;3;2;0;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;1;40;45;85;0;364;277;641;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;404;322;0;726;3;16;0;0;0;0;0;0;19;0;0;0
2019;4642;6;MARTIN LUTHER KING;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4643;4;INDUSTRIAL SAN JOSE;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4644;2;COLEGIO PARTICULAR JUAN BOSCO;3;2;0;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;1;55;62;117;0;501;445;946;0;0;0;0;0;0;202;214;416;0;0;0;0;0;0;0;0;0;758;721;0;1479;4;24;0;0;11;0;0;0;39;0;0;0
2019;4645;0;COLEGIO PARTICULAR EL LIBERTADOR;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;27;22;49;0;98;98;196;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125;120;0;245;2;8;0;0;0;0;0;0;10;0;0;0
2019;4646;9;COLEGIO SANTA SABINA;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;75;78;153;0;376;405;781;0;0;0;0;0;0;149;151;300;0;0;0;0;0;0;0;0;0;600;634;0;1234;5;23;0;0;8;0;0;0;36;0;0;0
2019;4647;7;COLEGIO PARTICULAR ALONSO DE ERCILLA;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;14;12;26;0;67;63;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;75;0;156;2;8;0;0;0;0;0;0;10;0;0;0
2019;4648;5;ESCUELA BASICA MALVINA ROMERO VIDAL;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;11;2;13;0;104;66;170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115;68;0;183;1;8;0;0;0;0;0;0;9;0;0;0
2019;4649;3;COLEGIO PARTICULAR EL ARRAYAN;3;2;0;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;1;37;32;69;0;335;346;681;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;372;378;0;750;2;16;0;0;0;0;0;0;18;0;0;0
2019;4650;7;COLEGIO COLEGIO MARTÍN LUTHER;3;2;0;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;1;30;35;65;0;110;127;237;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;162;0;302;2;8;0;0;0;0;0;0;10;0;0;0
2019;4651;5;SAN ANTONIO;3;2;0;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4652;3;GABRIELA MISTRAL;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4653;1;SANTA MAGDALENA SOFIA;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4655;8;COLEGIO ADVENTISTA DE CONCEPCION;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;0;0;0;0;0;0;0;0;0;0;0;0;0;162;181;343;0;0;0;0;0;0;0;0;0;162;181;0;343;0;0;0;0;9;0;0;0;9;0;0;0
2019;4656;6;ESCUELA PARTICULAR INSTITUTO SAN PEDRO;3;2;0;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;1;35;35;70;0;272;275;547;0;0;0;0;0;0;127;133;260;0;0;0;0;0;0;0;0;0;434;443;0;877;2;16;0;0;8;0;0;0;26;0;0;0
2019;4657;4;COLEGIO JAVIERA CARRERA;3;2;0;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4658;2;ESCUELA PARTICULAR MANQUIMAVIDA;3;2;0;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;1;33;37;70;0;257;268;525;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;290;305;0;595;2;16;0;0;0;0;0;0;18;0;0;0
2019;4659;0;COLEGIO LA PROVIDENCIA;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;73;74;147;0;245;379;624;0;0;0;0;0;0;0;294;294;0;0;0;0;0;0;0;0;0;318;747;0;1065;4;16;0;0;8;0;0;0;28;0;0;0
2019;4660;4;ESCUELA PARTTICULAR SANTA CATALINA DE SIENA;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;17;23;40;0;119;141;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;136;164;0;300;2;8;0;0;0;0;0;0;10;0;0;0
2019;4661;2;C.E.I.A. MONSEÑOR ALFREDO SILVA SANTIAGO;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4662;0;COLEGIO SAN IGNACIO;3;2;0;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;1;94;114;208;0;548;480;1028;0;0;0;0;0;0;265;251;516;0;0;0;0;0;0;0;0;0;907;845;0;1752;6;24;0;0;12;0;0;0;42;0;0;0
2019;4663;9;COLEGIO MARIA INMACULADA;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;63;156;219;0;294;787;1081;0;0;0;0;0;0;0;477;477;0;0;0;0;0;0;0;0;0;357;1420;0;1777;6;24;0;0;12;0;0;0;42;0;0;0
2019;4664;7;COLEGIO SANTA EUFRASIA;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;82;74;156;0;311;349;660;0;0;0;0;0;0;150;190;340;0;0;0;0;0;0;0;0;0;543;613;0;1156;4;16;0;0;8;0;0;0;28;0;0;0
2019;4665;5;COLEGIO EDWARD;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;16;15;31;0;134;109;243;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;124;0;274;1;8;0;0;0;0;0;0;9;0;0;0
2019;4666;3;COLEGIO SANTA LUISA DE CONCEPCION;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;64;43;107;0;324;282;606;0;0;0;0;0;0;164;145;309;0;0;0;0;0;0;0;0;0;552;470;0;1022;4;16;0;0;8;0;0;0;28;0;0;0
2019;4667;1;COLEGIO SAN PATRICIO;3;2;0;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;1;25;37;62;0;308;260;568;0;0;0;0;0;0;77;87;164;0;0;0;0;0;0;0;0;0;410;384;0;794;2;14;0;0;4;0;0;0;20;0;0;0
2019;4669;8;LICEO SAN AGUSTIN DE CONCEPCION;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;96;76;172;0;400;317;717;0;0;0;0;0;0;207;151;358;0;0;0;0;0;0;0;0;0;703;544;0;1247;6;16;0;0;8;0;0;0;30;0;0;0
2019;4670;1;ESCUELA PARTICULAR EL NAZARENO;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;0;0;0;0;76;36;112;3;0;3;0;0;0;0;0;0;27;17;44;0;0;0;0;0;0;106;53;0;159;0;8;1;0;0;2;0;0;11;0;0;0
2019;4672;8;LICEO TÉCNICO PROFESIONAL JORGE SÁNCHEZ UGARTE;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;0;0;0;0;516;480;996;0;0;0;0;0;0;0;0;0;0;0;0;280;208;488;0;0;0;796;688;0;1484;0;24;0;0;0;0;12;0;36;0;0;0
2019;4673;6;ESCUELA EBENEZER;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4675;2;ESCUELA PARTICULAR ANDRES BELLO;3;2;0;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;1;32;38;70;0;167;192;359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;199;230;0;429;2;8;0;0;0;0;0;0;10;0;0;0
2019;4677;9;ESCUELA PARTICULAR SAN JOSE;3;2;0;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;1;46;43;89;0;177;189;366;0;0;0;0;0;0;89;91;180;0;0;0;0;0;0;0;0;0;312;323;0;635;2;8;0;0;4;0;0;0;14;0;0;0
2019;4679;5;KINGSTON COLLEGE;4;3;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;49;57;106;0;251;204;455;0;0;0;0;0;0;123;113;236;0;0;0;0;0;0;0;0;0;423;374;0;797;5;16;0;0;8;0;0;0;29;0;0;0
2019;4680;9;COLEGIO BAUTISTA DE CONCEPCION;4;3;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;22;16;38;0;104;101;205;0;0;0;0;0;0;111;83;194;0;0;0;0;0;0;0;0;0;237;200;0;437;2;8;0;0;8;0;0;0;18;0;0;0
2019;4681;7;LOS CONQUISTADORES;4;3;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4682;5;EXTERNADO INMACULADA CONCEPCION;4;3;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4683;3;KINDERGARTEN CONCEPCION;4;3;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4684;1;CARMELA ROMERO DE ESPINOZA;4;3;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4686;8;INSTITUTO DE HUMANIDADES ALFREDO SILVA S;4;3;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;64;66;130;0;251;261;512;0;0;0;0;0;0;145;117;262;0;0;0;0;0;0;0;0;0;460;444;0;904;4;16;0;0;8;0;0;0;28;0;0;0
2019;4687;6;COLEGIO ALEMAN DE CONCEPCIÓN;4;3;0;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;1;178;173;351;0;392;403;795;0;0;0;0;0;0;132;140;272;0;0;0;0;0;0;0;0;0;702;716;0;1418;15;28;0;0;11;0;0;0;54;0;0;0
2019;4688;4;CHARLES DE GAULLE;4;3;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;153;151;304;0;322;338;660;0;0;0;0;0;0;129;127;256;0;0;0;0;0;0;0;0;0;604;616;0;1220;15;32;0;0;17;0;0;0;64;0;0;0
2019;4689;2;COLEGIO CONCEPCION;4;3;0;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;1;60;56;116;0;281;195;476;0;0;0;0;0;0;175;131;306;0;0;0;0;0;0;0;0;0;516;382;0;898;5;16;0;0;11;0;0;0;32;0;0;0
2019;4690;6;METODISTA DE CONCEPCION;4;3;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4691;4;COLEGIO CHILENO ARABE;3;2;0;8;81;8103;CHIGUAYANTE;83;CONCEPCIÓN;1;66;70;136;0;162;157;319;0;0;0;0;0;0;50;69;119;0;0;0;0;0;0;0;0;0;278;296;0;574;6;11;0;0;4;0;0;0;21;0;0;0
2019;4692;2;JARDIN INFANTIL EL MUNDO DE LOS PEQUES;4;3;0;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4693;0;LICEO MIXTO NOCTURNO;4;3;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4694;9;SAINT JOHN´S SCHOOL;4;3;0;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;1;0;0;0;0;304;338;642;0;0;0;0;0;0;172;184;356;0;0;0;0;0;0;0;0;0;476;522;0;998;0;21;0;0;15;0;0;0;36;0;0;0
2019;4695;7;BLANCA NIEVES;4;3;0;8;81;8108;SAN PEDRO DE LA PAZ;83;CONCEPCIÓN;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4696;5;HAPPY CHILDREN;4;3;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4697;3;ESCUELA PARTICULAR SPRING SCHOOL;3;2;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4698;1;SAN PEDRO NOLASCO;4;3;0;8;81;8101;CONCEPCIÓN;83;CONCEPCIÓN;1;23;21;44;0;151;117;268;0;0;0;0;0;0;131;104;235;0;0;0;0;0;0;0;0;0;305;242;0;547;2;10;0;0;9;0;0;0;21;0;0;0
2019;4700;7;LICEO INDUSTRIAL DE LA CONSTRUCCIÓN HERNÁN VALENZUELA;5;4;0;8;81;8112;HUALPÉN;83;CONCEPCIÓN;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;615;138;753;0;0;0;615;138;0;753;0;0;0;0;0;0;24;0;24;0;0;0
2019;4701;5;CURSO SATELITE;2;1;0;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4702;3;LICEO ALMIRANTE PEDRO ESPINA RITCHIE;2;1;0;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;1;0;0;0;0;0;0;0;0;0;0;0;0;0;533;650;1183;0;0;0;0;0;0;0;0;0;533;650;0;1183;0;0;0;0;32;0;0;0;32;0;0;0
2019;4703;1;LICEO INDUSTRIAL JUAN ANTONIO RIOS;2;1;0;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;231;12;243;0;0;0;231;12;0;243;0;0;0;0;0;0;18;0;18;0;0;0
2019;4705;8;COLEGIO CLAUDIO MATTE PEREZ;2;1;0;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4706;6;LICEO TÉCNICO PROFESIONAL PEDRO DEL RÍO ZAÑARTU;2;1;0;8;81;8112;HUALPÉN;83;CONCEPCIÓN;1;0;0;0;0;0;0;0;0;0;0;0;0;0;61;65;126;0;0;0;71;90;161;0;0;0;132;155;0;287;0;0;0;0;4;0;8;0;12;0;0;0
2019;4707;4;LICEO COMERCIAL PROFESOR SERGIO MORAGA ARCIL;2;1;0;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;320;275;595;0;0;0;320;275;0;595;0;0;0;0;0;0;27;0;27;0;0;0
2019;4708;2;LICEO POLIVALENTE LAS SALINAS;2;1;0;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;1;0;0;0;0;0;0;0;0;0;0;0;0;0;88;43;131;0;0;0;43;24;67;0;0;0;131;67;0;198;0;0;0;0;6;0;4;0;10;0;0;0
2019;4709;0;LICEO TECNICO DE TALCAHUANO;2;1;0;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;247;321;568;0;0;0;247;321;0;568;0;0;0;0;0;0;23;0;23;0;0;0
2019;4710;4;ESCUELA BASICA ARENAL;2;1;0;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2019;4711;2;ARTURO PRAT CHACON;2;1;0;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;1;16;21;37;0;137;130;267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153;151;0;304;2;12;0;0;0;0;0;0;14;0;0;0
2019;4712;0;LICEO SANTA LEONOR;2;1;0;8;81;8110;TALCAHUANO;83;CONCEPCIÓN;1;20;27;47;0;237;153;390;0;0;0;0;0;0;51;61;112;0;0;0;0;0;0;0;0;0;308;241;0;549;2;15;0;0;4;0;0;0;21;0;0;0
2019;4713;9;ESCUELA THOMAS JEFFERSON D 465;2;1;0;8;81;8112;HUALPÉN;83;CONCEPCIÓN;1;64;31;95;0;367;183;550;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;431;214;0;645;4;21;0;0;0;0;0;0;25;0;0;0
2019;4714;7;ESCUELA HELEN KELLER ADAMS;2;1;0;8;81;8112;HUALPÉN;83;CONCEPCIÓN;1;0;58;58;0;0;303;303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;361;0;361;2;15;0;0;0;0;0;0;17;1;0;1
2019;4715;5;LICEO SIMÓN BOLÍVAR;2;1;0;8;81;8112;HUALPÉN;83;CONCEPCIÓN;1;0;0;0;0;0;0;0;0;0;0;0;0;0;87;60;147;0;0;0;0;0;0;0;0;0;87;60;0;147;0;0;0;0;7;0;0;0;7;0;0;0
