AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;CONVENIO_SEP;AÑO_INGRESO_SEP;CLASIFICACION_SEP;EE_GRATUITO;N_PRIO;N_PRIO_BEN;N_PREF;N_PREF_BEN;N_BEN
2019;9185;5;LICEO SALESIANO CAMILO ORTUZAR MONTT;13;131;13118;MACUL;133;SANTIAGO ORIENTE;3;2;0;1;0; ; ;0;330;0;485;0;0
2019;9187;1;ESC. PART. MARTA BRUNET;13;131;13118;MACUL;133;SANTIAGO ORIENTE;3;2;0;1;0; ; ;0;70;0;67;0;0
2019;9189;8;TALLER DIFER.DOCTOR ALFONSO ASENJO G.;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;3;2;0;1;0; ; ;1;2;0;4;0;0
2019;9190;1;ESCUELA PARTICULAR COLEGIO CEDI;13;131;13118;MACUL;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;15;0;22;0;0
2019;9194;4;CENTRO EDUC PROFES GMO GONZALEZ HEINRICH;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;3;2;0;1;1;2013;EMERGENTE;0;576;576;333;0;576
2019;9197;9;ESCUELA PARTICULAR WELCOME SCHOOL;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;3;2;0;1;1;2008;EMERGENTE;1;441;441;195;195;636
2019;9200;2;COLEGIO PARTICULAR JORGE PRIETO LETELIER;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;3;2;0;1;1;2009;EMERGENTE;1;427;427;205;205;632
2019;9201;0;ESCUELA PARTICULAR SANTIAGO DE CHILE;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;3;2;0;1;1;2008;EMERGENTE;1;122;122;64;64;186
2019;9204;5;ESCUELA PARTICULAR ESPECIAL PENALOLEN;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;3;2;0;1;0; ; ;1;53;0;16;0;0
2019;9205;3;ESCUELA PARTICULAR THE NEW SCHOOL;13;131;13118;MACUL;133;SANTIAGO ORIENTE;3;2;0;1;1;2010;EMERGENTE;1;154;154;131;131;285
2019;9206;1;COLEGIO PARTICULAR NUMERO DOS DE NUÑOA;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;3;2;0;1;1;2009;EMERGENTE;1;566;566;290;290;856
2019;9208;8;COMPLEJO EDUCACIONAL ESPERANZA;13;131;13118;MACUL;133;SANTIAGO ORIENTE;3;2;0;1;1;2015;EMERGENTE;1;360;360;207;207;567
2019;9209;6;ESCUELA PARTICULAR SAN JUAN BAUTISTA;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;3;2;0;1;1;2011;EMERGENTE;1;211;211;224;224;435
2019;9212;6;ESCUELA PARTICULAR INST.P.DE VALDIVIA;13;131;13118;MACUL;133;SANTIAGO ORIENTE;3;2;0;1;0; ; ;1;29;0;6;0;0
2019;9213;4;COLEGIO, CENTRO EDUC.AMERICO VESPUCIO;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;3;2;0;1;1;2015;EMERGENTE;1;323;323;104;104;427
2019;9216;9;COLEGIO SUIZO DE SANTIAGO;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;3;0;0;0;0
2019;9217;7;COLEGIO AKROS;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;6;0;13;0;0
2019;9218;5;ESCUELA DE PARAVULOS N°1126 CEDI;13;131;13118;MACUL;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;2;0;1;0;0
2019;9221;5;COLEGIO ALTAMIRA;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;13;0;27;0;0
2019;9228;2;INSTITUTO PABLO NERUDA;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;8;0;35;0;0
2019;9230;4;COLEGIO ISABEL LA CATOLICA;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;4;0;10;0;0
2019;9237;1;INSTITUTO HEBREO DR CHAIM WEIZMANN-ORT;13;131;13115;LO BARNECHEA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;1;0;13;0;0
2019;9239;8;COLEGIO FRANCISCO DE MIRANDA;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;6;0;26;0;0
2019;9240;1;ESCUELA ESPECIAL N°649 MIGUEL ARCANGEL;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;1;0;1;0;0
2019;9244;4;FUNDACIÓN EDUCACIONAL COLEGIO NOTRE DAME;13;131;13122;PEÑALOLÉN;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;2;0;12;0;0
2019;9246;0;COLEGIO SAN AGUSTIN;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;10;0;35;0;0
2019;9249;5;COLEGIO SAINT GASPAR COLLEGE;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;2;0;3;0;0
2019;9250;9;COLEGIO CALASANZ;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;5;0;12;0;0
2019;9259;2;COLEGIO MANQUECURA ÑUÑOA;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;40;0;111;0;0
2019;9263;0;COLEGIO SANTA GEMA GALGANI;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;4;0;5;0;0
2019;9267;3;LICEO EXPERIMENTAL MANUEL DE SALAS;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;25;0;78;0;0
2019;9268;1;ESCUELA BÁSICA Nº520 FLORENCE NIGHTINGALE;13;131;13118;MACUL;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;11;0;18;0;0
2019;9270;3;COLEGIO VICTOR DOMINGO SILVA;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;11;0;17;0;0
2019;9271;1;COLEGIO THE KENT SCHOOL;13;131;13123;PROVIDENCIA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;3;0;5;0;0
2019;9276;2;COLEGIO UNIVERSITARIO EL SALVADOR;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;7;0;15;0;0
2019;9277;0;COLEGIO SAN MARCOS;13;131;13118;MACUL;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;38;0;72;0;0
2019;9278;9;COLEGIO INSTITUTO SANTA MARIA;13;131;13120;ÑUÑOA;133;SANTIAGO ORIENTE;4;3;0;1;0; ; ;0;9;0;24;0;0
2019;9281;9;LICEO BENJAMIN VICUNA MACKENNA;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;1;1;2013;EMERGENTE;1;181;181;170;170;351
2019;9282;7;ESCUELA GUARDIAMARINA ERNESTO RIQUELME;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;1;1;2008;EMERGENTE;1;148;148;79;79;227
2019;9283;5;ESCUELA BELLAVISTA;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;1;1;2008;EMERGENTE;1;573;573;416;416;989
2019;9284;3;ESCUELA ELSA SANTIBANEZ;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;1;1;2008;EMERGENTE;1;178;178;187;187;365
2019;9285;1;ESCUELA MARCELA PAZ;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;1;1;2008;EMERGENTE;1;235;235;69;69;304
2019;9288;6;LICEO NUEVO AMANECER;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;1;1;2008;EMERGENTE;1;281;245;120;111;356
2019;9289;4;ESCUELA LAS ARAUCARIAS;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;1;1;2008;RECUPERACION;1;168;168;90;90;258
2019;9290;8;ESCUELA SOTERO DEL RIO;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;1;1;2008;EMERGENTE;1;205;205;38;38;243
2019;9292;4;COMPLEJO EDUC. MUNICIPAL CARDEN.A.SAMORE;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;1;1;2008;EMERGENTE;1;266;240;159;150;390
2019;9293;2;LICEO POLIVALENTE LOS ALMENDROS;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;1;1;2008;RECUPERACION;1;199;199;76;76;275
2019;9294;0;LICEO ANDRES BELLO;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;1;1;2008;EMERGENTE;1;169;169;87;87;256
2019;9296;7;ESCUELA LAS LILAS;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;1;1;2008;EMERGENTE;1;140;140;92;92;232
2019;9298;3;LICEO INDIRA GANDHI;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;1;1;2008;RECUPERACION;1;365;260;223;154;414
2019;9299;1;ESCUELA SANTA IRENE;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;1;1;2008;EMERGENTE;1;272;272;166;166;438
2019;9302;5;ESCUELA LO CANAS;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;1;1;2008;EMERGENTE;1;146;146;72;72;218
2019;9304;1;ESCUELA LOS CEREZOS;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;1;1;2008;RECUPERACION;1;162;162;39;39;201
2019;9306;8;ESCUELA LOS QUILLAYES;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;1;1;2008;EMERGENTE;1;63;63;16;16;79
2019;9307;6;ESCUELA OSCAR CASTRO;13;131;13110;LA FLORIDA;136;CORDILLERA;1;1;0;1;1;2008;RECUPERACION;1;155;155;72;72;227
2019;9308;4;ESCUELA PARTICULAR UNIDAD DIVINA;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2008;RECUPERACION;1;394;394;111;111;505
2019;9311;4;COLEGIO PARTICULAR ISLA WELLINGTON;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2013;RECUPERACION;1;103;103;57;57;160
2019;9312;2;CHILEAN EAGLES COLLEGE - LA FLORIDA;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2009;EMERGENTE;1;748;748;876;876;1624
2019;9317;3;INSTITUTO LA SALLE;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0; ; ;0;62;0;126;0;0
2019;9318;1;COLEGIO MAURICIO RUGENDAS;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2008;EMERGENTE;0;150;150;126;0;150
2019;9324;6;ESCUELA PARTICULAR MSR.DIEGO ROSALES;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2010;EMERGENTE;1;238;238;129;129;367
2019;9328;9;COLEGIO POLIV. SAN SEBASTIAN DE LA FLORIDA;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2008;RECUPERACION;1;490;406;336;281;687
2019;9331;9;COLEGIO PARTICULAR THE GARDEN SCHOOL;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2013;RECUPERACION;0;835;835;611;0;835
2019;9332;7;COLEGIO SANTA PATRICIA DE LA FLORIDA;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2012;EMERGENTE;1;382;382;188;188;570
2019;9333;5;ESCUELA BÁSICA N°993 ANTONIO BORQUEZ SOLAR;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2008;RECUPERACION;1;186;186;79;79;265
2019;9334;3;COLEGIO PORTALES;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2008;EMERGENTE;1;308;308;192;192;500
2019;9335;1;ESCUELA PARTICULAR LOS COPIHUES;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2016;EMERGENTE;0;82;82;65;0;82
2019;9337;8;ESCUELA PARTICULAR LORD TOMAS COCHRANE;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2012;EMERGENTE;1;102;102;92;92;194
2019;9339;4;ESCUELA Y COLEGIO POLITECNICO LOS HEROES;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2013;RECUPERACION;1;116;116;25;25;141
2019;9340;8;COLEGIO SANTA MARIA;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0; ; ;0;504;0;671;0;0
2019;9341;6;ESCUELA PART. JOHN PAUL SCHOOL;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2008;EMERGENTE;1;187;187;91;91;278
2019;9342;4;ESCUELA PARTICULAR LAURA ELGUETA;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2008;EMERGENTE;1;204;204;133;133;337
2019;9345;9;ESCUELA PARTICULAR LOS CASTANOS;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2008;RECUPERACION;1;70;70;13;13;83
2019;9347;5;CENTRO EDUCACIONAL LA FLORIDA;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2010;EMERGENTE;0;611;611;455;0;611
2019;9348;3;ESCUELA PARTICULAR ESPECIAL NUEVO RUMBO;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0; ; ;1;46;0;22;0;0
2019;9356;4;COLEGIO PARTICULAR SAN FRANCISCO DE ASIS;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2016;EMERGENTE;0;343;343;549;0;343
2019;9358;0;ESC. PART. SAINT GERMAINE SCHOOL;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2011;EMERGENTE;1;146;146;91;91;237
2019;9362;9;COLEGIO PARTICULAR LA CONCEPCION;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2017;EMERGENTE;0;222;222;300;0;222
2019;9363;7;ESC. PART. RAFAEL SOTOMAYOR B.;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2008;EMERGENTE;1;172;172;54;54;226
2019;9366;1;ESCUELA BASICA PARTICULAR PAICAVI NUM 1;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2008;EMERGENTE;1;385;385;192;192;577
2019;9368;8;ESCUELA PARTICULAR PAPA JUAN PABLO II;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2008;EMERGENTE;1;145;145;28;28;173
2019;9369;6;ESCUELA PARTICULAR ROSARIO CONCHA;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2009;EMERGENTE;1;352;352;423;423;775
2019;9373;4;BERNADETTE COLLEGE;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2011;EMERGENTE;0;247;247;321;0;247
2019;9375;0;CENTRO EDUCACIONAL LONDON;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2012;RECUPERACION;1;484;484;229;229;713
2019;9376;9;ESCUELA ESPECIAL INST.VICUNA MACKENNA;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0; ; ;1;35;0;11;0;0
2019;9377;7;COLEGIO POLIV. VICENTE VALDES;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2013;EMERGENTE;1;262;262;229;229;491
2019;9385;8;COLEGIO LE MONDE;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2009;EMERGENTE;0;317;317;322;0;317
2019;9396;3;COLEGIO SANTA CECILIA DE LA FLORIDA;13;131;13110;LA FLORIDA;136;CORDILLERA;4;3;0;1;0; ; ;0;17;0;43;0;0
2019;9405;6;LICEO BETSABE HORMAZABAL DE ALARCON;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;1;1;0;1;1;2012;EMERGENTE;1;130;130;94;94;224
2019;9406;4;LICEO ANDRES BELLO;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;1;1;0;1;1;2012;EMERGENTE;1;220;220;234;234;454
2019;9407;2;ESCUELA DE LA INDUSTRIA GRAFICA HECTOR GO;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;5;4;0;1;0; ; ;1;302;0;268;0;0
2019;9408;0;LICEO POLITECNICO DE SAN JOAQUIN;13;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;5;4;0;1;0; ; ;1;185;0;88;0;0
2019;9409;9;LICEO COMERCIAL INSTITUTO SUPERIOR DE COMERCIO DE CHILE (EX A99);13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;5;4;0;1;0; ; ;1;429;0;245;0;0
2019;9410;2;ESCUELA CONSOLIDADA DAVILA;13;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;2;1;0;1;1;2008;RECUPERACION;1;186;186;62;62;248
2019;9411;0;CENTRO EDUCACIONAL HORACIO ARAVENA A.;13;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;1;1;0;1;1;2008;RECUPERACION;1;334;277;131;104;381
2019;9413;7;ESCUELA GENERAL BASICA SANTA FE;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;1;1;0;1;1;2008;EMERGENTE;1;179;179;47;47;226
2019;9414;5;COLEGIO CIUDAD DE FRANKFORT;13;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;1;1;0;1;1;2008;EMERGENTE;1;277;277;151;151;428
2019;9415;3;ESCUELA TERRITORIO ANTARTICO;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;1;1;0;1;1;2008;EMERGENTE;1;252;252;113;113;365
2019;9416;1;ESCUELA POETAS DE CHILE;13;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;2;1;0;1;1;2008;EMERGENTE;1;152;152;67;67;219
2019;9418;8;ESCUELA LA VICTORIA;13;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;2;1;0;1;1;2008;EMERGENTE;1;151;151;44;44;195
2019;9419;6;LICEO MUNICIPAL ENRIQUE BACKAUSSE;13;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;2;1;0;1;1;2008;RECUPERACION;1;180;180;61;61;241
2019;9421;8;LICEO MUNICIPAL SAN JOAQUIN;13;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;1;1;0;1;1;2008;EMERGENTE;1;165;165;49;49;214
2019;9422;6;ESCUELA CENTRO EDUC. REP. MEXICANA;13;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;2;1;0;1;1;2008;RECUPERACION;1;147;147;54;54;201
2019;9424;2;ESCUELA BASICA FRAY CAMILO HENRIQUEZ;13;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;1;1;0;1;1;2008;EMERGENTE;1;360;360;186;186;546
2019;9426;9;ESCUELA LLANO SUBERCASEAUX;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;1;1;0;1;1;2008;EMERGENTE;1;180;180;155;155;335
2019;9428;5;ESCUELA BASICA RICARDO E. LATCHMAN;13;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;2;1;0;1;1;2008;EMERGENTE;1;200;200;61;61;261
2019;9429;3;ESCUELA POETA VICTOR DOMINGO SILVA;13;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;1;1;0;1;1;2008;EMERGENTE;1;189;189;58;58;247
2019;9430;7;CENTRO EDUC. PROVINCIA DE ÑUBLE;13;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;1;1;0;1;1;2008;EMERGENTE;1;224;214;92;89;303
2019;9431;5;ESCUELA VILLA SAN MIGUEL;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;1;1;0;1;1;2008;EMERGENTE;1;161;161;83;83;244
2019;9433;1;ESCUELA BASICA MUNICIPAL;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;1;1;0;1;1;2008;EMERGENTE;1;135;135;105;105;240
2019;9437;4;ESC. BAS. Y ESP. SU SANTIDAD JUAN XXIII;13;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;1;1;0;1;1;2008;RECUPERACION;1;146;146;11;11;157
2019;9443;9;ESCUELA BAS. LOS HEROES DE YUNGAY;13;131;13111;LA GRANJA;132;SANTIAGO SUR;2;1;0;1;1;2008;AUTONOMA;1;162;162;34;34;196
2019;9444;7;ESCUELA ESPECIAL LOS CEDROS DEL LIBANO;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;1;1;0;1;0; ; ;1;55;0;35;0;0
2019;9446;3;ESCUELA DE PARVULOS RAYITO DE LUZ;13;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;2;1;0;1;1;2008;EMERGENTE;1;90;90;43;43;133
2019;9457;9;ESCUELA BÁSICA POETA NERUDA (EX-483);13;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;1;1;0;1;1;2008;EMERGENTE;1;183;183;46;46;229
2019;9458;7;ESCUELA BOROA;13;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;2;1;0;1;1;2008;EMERGENTE;1;244;244;113;113;357
2019;9460;9;INST. REG. EDUC ADULTOS SAN MIGUEL;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;1;1;0;1;0; ; ;1;95;0;69;0;0
2019;9461;7;ESC. ESP. DE ADULTOS HUGO MORALES BIZAMA;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;1;1;0;1;0; ; ;1;48;0;5;0;0
2019;9467;6;COLEGIO LA CASTRINA;13;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;1;1;2008;RECUPERACION;1;89;89;11;11;100
2019;9472;2;LICEO POLITECNICO SAN LUIS;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;1;1;2013;EMERGENTE;1;827;827;438;438;1265
2019;9473;0;ESCUELA BAS.PART.N 23 COLEGIO SANTA ANA;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;1;1;2008;EMERGENTE;1;137;137;54;54;191
2019;9474;9;INSTIT.POLIT.SAN MIGUEL ARCANGEL;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;1;1;2014;EMERGENTE;1;212;212;187;187;399
2019;9484;6;COLEGIO SANTA ROSA;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;1;1;2015;EMERGENTE;0;235;235;277;0;235
2019;9485;4;ESCUELA PARTICULAR HANSEL Y GRETEL;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;1;0; ; ;0;40;0;51;0;0
2019;9486;2;COLEGIO ESPIRITU SANTO DEL VERBO DIVINO;13;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;1;1;2008;EMERGENTE;1;373;373;228;228;601
2019;9487;0;ESCUELA INDUSTRIAL PART. LAUTARO;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;1;0; ; ;1;102;0;70;0;0
2019;9489;7;LICEO COMERCIAL JAVIERA Y J L CARRERA N1;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;1;0; ; ;0;142;0;97;0;0
2019;9490;0;ESCUELA PARTICULAR LUCILA GODOY;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;1;1;2008;EMERGENTE;1;99;99;65;65;164
2019;9499;4;ESCUELA HOGAR DE CIEGOS SANTA LUCIA;13;131;13109;LA CISTERNA;132;SANTIAGO SUR;3;2;0;1;0; ; ;1;42;0;16;0;0
2019;9500;1;COLEGIO PART. NUESTRA SRA DEL HUERTO;13;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;1;0; ; ;0;63;0;114;0;0
2019;9502;8;COLEGIO POLIV.ADVENTISTA SANTIAGO SUR;13;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;1;1;2008;EMERGENTE;1;351;351;235;235;586
2019;9503;6;ESCUELA PARTICULAR PIO DOCE;13;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;1;1;2008;EMERGENTE;1;196;196;112;112;308
2019;9504;4;ESCUELA PARTICULAR Y COLEGIO CHILE;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;1;1;2013;EMERGENTE;0;749;749;619;0;749
2019;9505;2;ESCUELA PARTICULAR JOSE A.ALFONSO;13;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;1;1;2008;EMERGENTE;1;488;488;510;510;998
2019;9506;0;ESC.BAS.PROFESORA AIDA RAMOS DIAZ;13;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;1;1;2008;RECUPERACION;1;194;173;118;97;270
2019;9507;9;ESCUELA PARTICULAR LAURA VICUNA;13;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;1;1;2008;EMERGENTE;1;168;168;69;69;237
2019;9508;7;COLEGIO PARTICULAR POBL. ALESSANDRI;13;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;1;1;2009;AUTONOMA;1;95;95;50;50;145
2019;9509;5;COLEGIO SUBERCASEAUX COLLEGE;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;4;3;0;1;0; ; ;0;11;0;37;0;0
2019;9510;9;COLEGIO PART. ANTONIO ACEVEDO HERNANDEZ;13;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;1;1;2008;EMERGENTE;1;229;229;75;75;304
2019;9511;7;ESCUELA PARTICULAR GRAN AVENIDA;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;1;0; ; ;0;34;0;58;0;0
2019;9512;5;ESCUELA BASICA PARTIC JACQUELINE KENNEDY;13;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;1;1;2016;EMERGENTE;1;67;67;29;29;96
2019;9518;4;COLEGIO PARTICULAR PADRE FIDEL ABARCA;13;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;1;1;2008;EMERGENTE;1;99;99;22;22;121
2019;9519;2;COLEGIO SANTO CURA DE ARS;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;1;1;2013;EMERGENTE;1;246;246;374;374;620
2019;9520;6;PRINCESS MARGARET COLLEGE;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;1;1;2008;EMERGENTE;1;60;60;20;20;80
2019;9527;3;ESCUELA PARTICULAR ECOLE NOEL;13;131;13130;SAN MIGUEL;131;SANTIAGO CENTRO;3;2;0;1;1;2008;EMERGENTE;1;162;162;173;173;335
2019;9531;1;ESCUELA PARTICULAR MIGUEL DAVILA;13;131;13121;PEDRO AGUIRRE CERDA;131;SANTIAGO CENTRO;3;2;0;1;1;2009;RECUPERACION;1;64;64;18;18;82
2019;9533;8;ESCUELA BASICA PARTICULAR RAINBOW SCHOOL;13;131;13129;SAN JOAQUÍN;131;SANTIAGO CENTRO;3;2;0;1;1;2018;EMERGENTE;1;113;113;17;17;130
2019;9534;6;COLEGIO SAN DAMIAN;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0; ; ;0;203;0;347;0;0
